year,month,day,hour,minute,second,focal_depth,EQ_primary,intensity,state,location_name,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged
2006,3,7,18,20,46,10,5.5,0,,INDIA:  GUJARAT,23.777,70.899,60,0,0,0,0,7,1,0,1,0,1,0,1,0,0,7,0,0,0
2006,4,6,17,59,16,10,5.5,0,,INDIA:  GUJARAT,23.322,70.477,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2006,12,24,22,43,26,10,4.2,0,,INDIA:  RAJASTHAN,26.88,76.15,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,22,23,2,14,19,4.3,0,,"INDIA:  UTTARKASHI, CHAMOLI, MUZAFFARNAGAR",30.881,78.239,60,0,0,0,0,3,1,0,1,0,1,0,1,0,0,3,0,0,0
2007,8,20,19,15,53,5,4.4,0,,INDIA:  MAHARASHTRA:  SATARA,17.2,73.7,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2007,11,6,9,38,5,10,5.1,0,,INDIA:  GUJARAT,21.181,70.724,60,1,1,0,0,5,1,0,1,0,2,0,2,1,0,5,0,0,0
2007,11,25,23,12,17,10,4.7,0,,"INDIA:  BADAUN, MEERUT, NOIDA, REWARI",28.555,77.057,60,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2008,2,6,6,9,40,10,4.3,0,,INDIA:  WEST BENGAL,23.433,87.111,60,1,1,0,0,50,1,0,2,0,0,0,0,1,0,50,0,0,0
2008,3,9,11,10,41,10,4.5,0,,INDIA:  GUJARAT,23.33,70.592,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2008,6,6,21,16,33,11,3.8,0,,INDIA:  MANPUR,24.702,84.964,60,0,0,0,0,2,1,0,1,0,0,0,0,0,0,2,0,0,0
2008,9,16,21,47,14,10,5.0,0,,INDIA:  MAHARASHTRA,17.438,73.915,60,1,1,0,0,20,1,0,3,0,0,0,0,1,0,20,0,0,1500
2009,3,26,4,44,11,10,4.1,0,,INDIA:  CHAIBASA,22.399,85.903,60,0,0,0,0,5,1,0,1,0,0,0,0,0,0,5,0,0,0
2009,4,9,1,46,58,44,5.2,0,,INDIA:  JAISALMER,27.143,70.749,60,0,0,0,0,6,1,0,2,0,0,0,0,0,0,6,0,0,0
2009,5,19,19,29,48,21,4.9,0,,INDIA:  KASHMIR,33.198,75.787,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,100
2009,8,10,19,55,35,5,7.5,0,,INDIA:  ANDAMAN I,14.099,92.888,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,12,12,11,51,25,10,5.1,0,,INDIA:  MAHARASHTRA:  SATARA,17.109,73.767,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,3,30,16,54,46,34,6.7,0,,INDIA: ANDAMAN ISLANDS:  DIGLIPUR,13.667,92.831,60,0,0,0,0,10,1,0,2,0,0,0,0,0,0,10,0,0,0
2010,5,1,22,36,29,36,4.5,0,,INDIA:  CHAMOLI,30.099,80.026,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,6,12,19,26,50,35,7.5,6,,INDIA:  LITTLE NICOBAR ISLAND,7.881,91.936,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2010,6,18,23,9,31,20,5.9,0,,INDIA:  ANDAMAN ISLANDS:  DIGLIPUR,13.197,93.087,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2010,6,22,23,14,10,16,5.2,0,,INDIA:  TAULI,29.872,80.428,60,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
2011,9,7,17,58,18,10,4.3,0,,INDIA:  DELHI,28.724,77.189,60,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0
2011,9,18,12,40,51,50,6.9,0,,INDIA:  SIKKIM,27.73,88.155,60,111,3,0,0,177,3,22,3,6000,4,6000,4,111,0,177,22,0,6000
2011,10,20,17,18,34,10,5.0,0,,INDIA:  GUJARAT,21.211,70.533,60,0,0,0,0,34,1,0,3,0,0,3000,4,0,0,34,0,0,3000
2011,10,29,0,43,55,10,3.5,0,,INDIA:  SIKKIM,27.449,88.684,60,2,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2011,11,21,3,15,42,114,5.8,0,,INDIA:  ASSAM,24.955,95.236,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2012,5,11,12,41,35,43,5.4,0,,"INDIA:  ASSAM:  KAMRUP, GUWAHATI",26.175,92.889,60,0,0,0,0,2,1,0,1,0,0,0,2,0,0,2,0,0,0
2012,10,18,2,33,27,10,5.0,0,,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA",23.739,81.314,60,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1
2013,5,1,6,57,13,15,5.7,0,,"INDIA:  KASHMIR:  DODA, KISHTWAR, RAMBAN",33.061,75.863,60,3,1,0,0,90,2,19,3,1136,4,95532,4,3,0,90,19,1136,95532
2013,8,2,21,37,7,42,5.2,3,,INDIA:  KASHMIR:  KISHTWAR,33.297,75.95,60,0,0,0,0,2,1,0,2,0,0,0,3,0,0,2,0,0,0
2015,6,28,1,5,56,26,5.3,0,,INDIA:  KOKRAJHAR,26.638,90.41,60,0,0,0,0,2,1,0,0,0,0,0,3,0,0,2,0,0,0
2016,1,3,23,5,27,55,6.7,7,,INDIA:  IMPAHL,24.804,93.651,60,13,1,0,0,100,2,0,1,0,0,0,2,13,0,100,0,0,0
2017,1,3,9,9,2,32,5.7,0,,INDIA:  AMBASA;  BANGLADESH,24.015,92.018,60,3,1,0,0,0,1,0,1,0,0,0,2,3,0,0,0,0,0
