year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2005,2,15,11,15,11.7,5847,35,5.1,0,INDIA,,24.55,92.524,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDIA:  KHASPUR
2005,2,22,2,25,22.9,5848,14,6.4,0,IRAN,,30.754,56.816,140,612,3,0,0,1411,4,0,4,8000,4,8000,4,612,0,1411,0,8000,0,IRAN:  KERMAN PROVINCE:  ZARAND
2005,3,2,11,12,14.9,5849,52,4.9,0,PAKISTAN,,30.378,68.038,60,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,PAKISTAN:  QUETTA
2005,3,9,10,15,31.8,5850,5,4.3,0,SOUTH AFRICA,,-26.913,26.789,10,2,1,0,0,58,2,0,2,0,0,0,0,2,0,58,0,0,0,"SOUTH AFRICA:  KLERKSDORP, STILFONTEIN"
2005,3,12,7,36,12.1,5851,11,5.6,0,TURKEY,,39.44,40.978,140,0,0,0,0,16,1,0,2,0,0,0,0,0,0,16,0,0,0,"TURKEY:  CAT, KARLIOVA"
2005,3,13,3,31,23.0,5852,54,6.0,0,IRAN,,27.095,61.887,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IRAN:  SARAVAN
2005,3,14,1,55,55.6,5853,5,5.8,0,TURKEY,,39.354,40.89,140,0,0,0,0,18,1,0,3,0,2,0,2,0,0,18,0,0,0,TURKEY:  EASTERN:  BINGOL PROVINCE
2005,3,14,9,43,49.1,5854,10,4.9,0,INDIA,,17.145,73.73,60,0,0,0,0,45,1,0,2,0,0,0,0,0,0,45,0,0,0,"INDIA:  MAHARASHTRA:  KOLHAPUR, RATNAGIRI, SATARA"
2005,3,15,2,7,6.8,5855,10,4.3,0,INDIA,,17.072,73.668,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDIA:  MAHARASHTRA:  DHEBEWADI
2005,3,20,1,53,41.8,5856,10,6.6,0,JAPAN,,33.807,130.131,30,1,1,0,0,500,3,0,2,65,2,0,0,1,0,500,0,65,0,"JAPAN:  KYUSHU:  FUKUOKA, GENKAI"
2005,3,28,16,9,36.5,6657,30,8.6,0,INDONESIA,,2.085,97.108,170,1303,4,0,0,340,3,0,4,300,3,300,3,1313,0,340,0,300,0,INDONESIA:  SUMATERA:  SW
2005,4,10,10,29,11.2,6659,19,6.7,5,INDONESIA,,-1.644,99.607,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDONESIA:  PADANG
2005,6,13,22,44,33.9,8135,116,7.7,0,CHILE,,-19.987,-69.197,160,11,1,0,0,200,3,0,0,544,3,0,0,11,0,200,0,544,0,CHILE:  TARAPACA
2005,6,15,2,50,53.1,6738,10,7.2,4,USA,CA,41.301,-125.97,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,CALIFORNIA:  OFF COAST NORTHERN
2005,7,5,1,52,2.9,6757,21,6.7,0,INDONESIA,,1.819,97.082,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,INDONESIA:  SUMATRA:  NIAS ISLAND:  GUNUNGSITOLI
2005,7,9,23,59,17.0,6758,32,5.9,0,INDONESIA,,-1.174,119.963,170,0,0,0,0,0,0,0,1,6,1,6,1,0,0,0,0,6,0,INDONESIA:  SULAWESI:  DONGGALA
2005,7,10,13,10,12.1,6759,4,5.2,0,ALBANIA,,42.389,19.812,130,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,ALBANIA:  TROPOJE
2005,7,18,2,4,59.8,6760,10,5.3,0,INDONESIA,,-9.948,124.48,170,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,INDONESIA:  TIMOR:  TIMOR TENGAH UTARA
2005,7,23,7,34,56.7,6761,61,5.9,0,JAPAN,,35.498,139.982,30,0,0,0,0,27,1,0,1,1,1,0,0,0,0,27,0,1,0,JAPAN:  HONSHU:  TOKYO
2005,7,24,15,42,6.2,6762,16,7.2,0,INDIA,,7.92,92.19,60,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,"INDIA:  ANDAMAN ISLANDS,  NICOBAR ISLANDS"
2005,7,25,15,43,41.1,6763,48,4.7,0,CHINA,,46.827,125.058,30,1,1,0,0,12,1,0,0,0,0,0,0,1,0,12,0,0,0,CHINA:  DAQING
2005,7,26,4,8,37.1,6764,13,5.6,6,USA,MT,45.365,-112.615,150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"MONTANA:  DILLON, SILVER STAR, TWIN BRIDGES"
2005,7,30,21,45,,6765,5,5.3,0,TURKEY,,39.437,33.089,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"TURKEY:  BAHCEKARADALAK, SIRAPINAR, YENIYAPANSEYHLI"
2005,8,5,14,14,48.0,6766,42,4.8,0,CHINA,,26.569,103.036,30,0,0,0,0,9,1,0,2,3700,4,3700,4,0,0,9,0,3700,0,CHINA:  YUNNAN PROVINCE:  HUIZE
2005,8,5,18,7,13.8,6767,10,4.5,0,VIETNAM,,9.985,108.383,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,VIETNAM:  HO CHI MINH CITY
2005,8,9,5,9,20.8,6768,10,5.1,0,IRAN,,28.85,52.56,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,IRAN:  FIRUZABAD
2005,8,13,4,58,44.8,6769,10,4.5,0,CHINA,,23.627,104.103,30,0,0,0,0,26,1,0,1,0,2,0,2,0,0,26,0,0,0,CHINA:  YUNNAN PROVINCE:  WENSHAN
2005,8,14,2,39,40.3,6770,11,5.8,0,CHILE,,-19.78,-68.98,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILE:  TARAPACA
2005,8,14,6,33,32.5,6771,35,4.4,7,INDIA,,17.398,74.118,60,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,INDIA:  MAHARASHTRA
2005,8,16,2,46,28.4,6739,36,7.2,0,JAPAN,,38.276,142.039,30,0,0,0,0,56,2,0,1,1,1,0,0,0,0,56,0,1,0,JAPAN:  EAST COAST HONSHU
2005,8,16,3,45,54.1,6773,43,4.4,6,INDIA,,30.924,78.56,60,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,INDIA:  UTTARANCHAL:  UTTARKAHI
2005,8,30,8,53,17.4,6774,10,4.7,6,INDIA,,17.067,73.773,60,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"INDIA: MAHARASHTRA: AMBEGHAR, DICHOLI, KISRULE"
2005,9,9,7,26,43.7,6775,90,7.7,0,PAPUA NEW GUINEA,,-4.539,153.474,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,PAPUA NEW GUINEA:  NEW IRELAND
2005,9,24,19,24,2.6,6822,12,5.6,0,ETHIOPIA,,12.471,40.634,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ETHIOPIA:  DABBAHU
2005,9,26,1,55,37.6,6776,115,7.5,0,PERU,,-5.678,-76.398,160,5,1,0,0,60,2,0,2,0,3,0,0,5,0,60,0,0,0,"PERU:  LAMAS, CHACHAPOYAS, MOYOBAMBA, TARAPOTA"
2005,10,1,22,19,51.3,6777,20,5.3,0,PERU,,-16.635,-70.794,160,0,0,0,0,10,1,0,1,300,3,0,0,0,0,10,0,300,0,PERU:  MOQUEGUA
2005,10,8,3,50,40.8,6778,26,7.6,8,PAKISTAN,,34.539,73.588,60,76213,4,0,0,146599,4,6680,4,0,3,0,3,76213,0,146599,6680,0,0,"PAKISTAN:  MUZAFFARABAD, URI, ANANTNAG, BARAMULA"
2005,10,20,21,40,4.0,6779,10,5.9,0,TURKEY,,38.152,26.751,140,1,1,0,0,15,1,0,1,0,2,0,2,1,0,15,0,0,0,TURKEY:  IZMIR
2005,10,24,17,35,33.8,6824,35,4.8,6,ECUADOR,,-0.507,-77.745,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ECUADOR:  BAEZA
2005,10,27,11,18,57.3,6825,10,4.2,0,CHINA,,23.604,107.798,30,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,CHINA:  GUANGXI PROVINCE
2005,10,31,2,10,28.7,6826,40,5.4,0,PERU,,-5.852,-78.704,160,0,0,0,0,0,0,0,0,20,1,0,0,0,0,0,0,20,0,PERU:  N
2005,11,14,21,38,51.4,6827,11,7.0,0,JAPAN,,38.107,144.896,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,JAPAN:  EAST COAST HONSHU
2005,11,26,0,49,37.6,6828,10,5.2,0,CHINA,,29.695,115.689,30,16,1,0,0,8000,4,0,3,150000,4,0,0,16,0,8000,0,150000,0,"CHINA:  JIANGXI:  JIUJIANG, RUICHANG"
2005,11,26,15,56,55.0,7251,9,4.4,0,TURKEY,,38.26,38.814,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TURKEY:  DOGANYOL
2005,11,27,10,22,19.1,6829,10,6.0,0,IRAN,,26.774,55.858,140,13,1,0,0,100,2,0,2,0,0,0,0,13,0,100,0,0,0,"IRAN:  QESHM, ZIRANG"
2005,12,5,12,19,56.6,6830,22,6.8,0,CONGO,,-6.224,29.83,10,6,1,0,0,0,0,0,1,300,3,0,0,6,0,0,0,300,0,CONGO:  KALEMIE
2005,12,12,21,47,46.0,6831,225,6.5,0,AFGHANISTAN,,36.357,71.093,40,5,1,0,0,1,1,0,1,100,2,100,2,5,0,1,0,100,0,"AFGHANISTAN:  TILI, JALALABAD, BADAKHSHAN"
2005,12,14,7,9,54.1,7252,44,5.3,0,INDIA,,30.476,79.255,60,1,1,0,0,4,1,0,2,1,1,1,1,1,0,4,0,1,0,"INDIA:  JAUSARI, CHAMOLI, NANDPRAYAG"
2005,12,24,3,56,7.3,7253,14,4.3,0,TURKEY,,38.804,26.783,140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,TURKEY:  AKHISAR
