year,month,day,hour,minute,second,I_D,focal_depth,EQ_primary,intensity,country,state,latitude,longitude,region_code,deaths,deaths_description,missing,missing_description,injuries,injuries_description,damage_millions_dollars,damage_description,house_destroyed,house_destroyed_description,house_damaged,house_damaged_description,total_deaths,total_missing,total_injuries,total_damage_million_dollars,total_house_destroyed,total_house_damaged,location_name
2012,3,25,22,37,6.0,9920,41,7.2,0,CHILE,,-35.2,-72.217,160,1,1,0,0,14,1,0,1,0,0,0,2,1,0,14,0,0,0,"CHILE:  PARRAL, SANTIAGO"
2012,4,11,8,38,36.7,9879,20,8.6,0,INDONESIA,,2.327,93.063,60,10,1,0,0,12,1,0,1,0,0,0,2,10,0,12,0,0,0,INDONESIA:  N SUMATRA:  OFF WEST COAST
2012,4,11,10,43,10.8,9880,25,8.2,0,INDONESIA,,0.802,92.463,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,INDONESIA:  N SUMATRA:  OFF WEST COAST
2012,4,14,22,5,26.4,9885,11,6.3,0,VANUATU,,-18.972,168.741,170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,VANUATU ISLANDS
2012,4,17,3,50,15.6,9884,29,6.7,0,CHILE,,-32.625,-71.365,160,2,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,0,CHILE:  VALPARAISO
2012,5,3,10,9,35.6,9893,10,5.4,0,IRAN,,32.747,47.726,140,0,0,0,0,8,1,0,2,0,0,0,3,0,0,8,0,0,0,"IRAN:  MOURMOURI, ABDANAN, DEHLORAN"
2012,5,7,4,40,27.7,9894,11,5.7,0,AZERBAIJAN,,41.549,46.789,40,0,0,0,0,50,1,0,3,3100,4,0,1,0,0,50,0,3100,0,AZERBAIJAN:  ZAGATALA
2012,5,11,12,41,35.3,9930,43,5.4,0,INDIA,,26.175,92.889,60,0,0,0,0,2,1,0,1,0,0,0,2,0,0,2,0,0,0,"INDIA:  ASSAM:  KAMRUP, GUWAHATI"
2012,5,12,23,48,43.5,9931,10,5.7,0,TAJIKISTAN,,38.612,70.354,40,1,1,0,0,0,0,0,2,0,3,0,0,1,0,0,0,0,0,TAJIKISTAN
2012,5,14,10,0,40.2,9932,10,6.3,0,CHILE,,-17.678,-69.591,160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,CHILE:  ARICA; PERU:  TACNA
2012,5,19,13,41,21.2,9933,10,4.1,0,BRAZIL,,-16.764,-43.999,160,0,0,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,6,BRAZIL:  MONTES CLAROS
2012,5,20,2,3,52.0,9902,6,6.1,0,ITALY,,44.89,11.23,130,7,1,0,0,0,1,0,4,0,0,0,3,7,0,50,0,0,0,ITALY:  EMILIA ROMAGNA:  MIRANDOLA
2012,5,20,13,18,2.0,9948,5,5.1,0,ITALY,,44.831,11.49,130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,ITALY:  SANT'AGOSTINO
2012,5,22,0,0,32.7,9906,10,5.6,7,BULGARIA,,42.645,22.968,110,0,0,0,0,0,0,0,2,0,0,90,2,0,0,0,0,0,90,BULGARIA: PERNIK
2012,5,29,7,0,3.0,9901,10,5.9,0,ITALY,,44.851,11.086,130,17,1,0,0,350,3,15800,4,0,0,0,0,17,0,350,15800,0,0,"ITALY:  EMILIA ROMAGNA:  MEDOLLA, MIRANDOLA, CAVEZZO"
2012,6,4,11,18,13.4,9909,50,5.8,0,INDONESIA,,-7.692,106.371,60,0,0,0,0,2,1,0,1,0,0,23,1,0,0,2,0,0,23,INDONESIA:  JAVA
2012,6,10,12,44,16.5,9921,35,6.1,0,TURKEY,,36.42,28.88,140,0,0,0,0,6,1,0,1,0,0,0,2,0,0,6,0,0,0,TURKEY:  FETHIYE; GREECE:  RHODES
2012,6,11,5,29,11.5,9922,16,5.8,0,AFGHANISTAN,,36.023,69.351,40,75,2,0,0,13,1,0,2,143,3,593,3,75,0,13,0,143,593,AFGHANISTAN:  HINDU KUSH
2012,6,14,5,52,53.6,9949,5,5.3,0,TURKEY,,37.294,42.325,140,0,0,0,0,23,1,0,1,0,0,25,1,0,0,23,0,0,25,TURKEY:  SIRNAK
2012,6,24,7,59,34.8,9919,10,5.5,0,CHINA,,27.767,100.781,30,4,1,0,0,394,3,0,4,6768,4,0,0,4,0,394,0,6768,0,CHINA:  YUNNAN AND SICHUAN PROVINCES
2012,6,29,21,7,33.8,9924,18,6.3,0,CHINA,,43.433,84.7,40,0,0,0,0,52,2,68,4,0,0,30000,4,0,0,52,68,0,30000,CHINA:  XINJIANG PROVINCE
2012,7,20,12,11,52.0,9950,10,4.9,0,CHINA,,32.978,119.593,30,1,1,0,0,2,1,0,1,0,0,0,0,1,0,2,0,0,0,CHINA:  JIANGSU PROVINCE
2012,7,25,0,27,45.2,9951,22,6.5,0,INDONESIA,,2.707,96.045,60,1,1,0,0,0,0,0,1,0,0,20,1,1,0,0,0,0,20,INDONESIA: BANDA ACEH
2012,7,25,11,20,27.0,9926,20,6.4,0,SOLOMON ISLANDS,,-9.694,159.727,170,0,0,0,0,0,0,0,1,26,1,0,0,0,0,0,0,26,0,SOLOMON ISLANDS: GUADALCANAL
2012,8,11,12,23,18.1,9928,11,6.5,0,IRAN,,38.329,46.826,140,306,3,0,0,3000,4,0,4,0,4,0,4,306,0,3000,0,0,0,"IRAN:  AHAR, HARIS, VARZAGAN"
2012,8,14,2,59,38.4,9929,583,7.7,0,RUSSIA,,49.8,145.064,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,RUSSIA:  SAKHALIN ISLAND
2012,8,18,9,41,52.4,9938,10,6.3,0,INDONESIA,,-1.315,120.096,170,6,1,0,0,43,1,0,4,471,3,1097,4,6,0,43,0,471,1097,"INDONESIA:  SULAWESI:  SIGI, PARIGI MOUNTONG"
2012,8,27,4,37,19.4,9934,28,7.3,0,NICARAGUA,,12.139,-88.59,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NICARAGUA:  OFF THE COAST
2012,8,31,12,47,33.3,9935,28,7.6,0,PHILIPPINES,,10.811,126.638,170,1,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,"PHILIPPINES:  CAGAYAN DE ORO, TACLOBAN"
2012,9,5,14,42,7.8,9936,35,7.6,0,COSTA RICA,,10.085,-85.315,100,2,1,0,0,20,1,0,1,0,2,0,0,2,0,20,0,0,0,COSTA RICA:  NICOYA
2012,9,7,3,19,42.5,9937,10,5.6,0,CHINA,,27.575,103.983,30,81,2,0,0,821,3,1000,4,37000,4,133000,4,81,0,821,1000,37000,133000,CHINA: YUNNAN PROVINCE:  ZHAOTONG:  YILIANG
2012,10,18,2,33,27.9,9968,10,5.0,0,INDIA,,23.739,81.314,60,0,0,0,0,0,0,0,1,0,2,1,1,0,0,0,0,0,1,"INDIA:  DEURALA, JAISINGHNAGAR, KOTMA, SARAI, UMARIA"
2012,10,28,3,4,8.9,9941,14,7.7,0,CANADA,,52.788,-132.101,150,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,CANADA:  QUEEN CHARLOTTE ISLANDS
2012,11,7,16,35,46.9,9942,24,7.3,0,GUATEMALA,,13.988,-91.895,100,48,2,0,0,155,3,0,3,2769,4,7561,4,48,0,155,0,2769,7561,"GUATEMALA:  SAN MARCOS, SAN CRISTOBAL COCHU"
2012,11,11,1,12,38.8,9943,14,6.8,0,MYANMAR (BURMA),,23.005,95.885,60,26,1,0,0,230,3,0,2,251,3,0,0,26,0,230,0,251,0,MYANMAR (BURMA):  SHWEBO
2012,11,26,5,33,48.8,9944,10,5.1,0,CHINA,,40.411,90.355,40,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,CHINA:  XINJIANG PROVINCE:  RUOQIANG
2012,12,5,17,8,13.5,9945,14,5.7,0,IRAN,,33.506,59.571,140,8,1,0,0,12,1,0,1,0,0,0,1,8,0,12,0,0,0,IRAN:  KHORASAN PROVINCE
2012,12,7,8,18,23.1,9946,31,7.2,0,JAPAN,,37.89,143.949,30,0,0,0,0,11,1,0,0,0,0,0,0,0,0,11,0,0,0,JAPAN:  HONSHU:  MIYAGI PREFECTURE
